   2.076,  0.2541,   4.055,   1.078,    1.82
    1.47,  0.4177,   4.132,  0.7858,   2.168
   1.013,  0.2287,   5.019,   1.338,   2.092
   1.111,   0.332,   3.761,   1.345,   1.519
  0.8164,  0.6407,   3.686,  0.9472,   1.825
   1.038,  0.6067,   2.785,  0.4549,   1.197
   1.382,  0.7261,   2.571,  0.5799,  0.9935
   1.127,   1.143,   2.954,  0.6873,   1.367
   1.194,   1.756,   2.345,  0.8687,   1.573
    1.39,   1.488,   2.524,  0.3552,   1.601
   2.434,   3.063,   3.594,    1.81,   3.103
   3.062,   3.873,   3.855,   1.711,    2.01
    2.51,   3.074,   3.877,   1.241,   1.759
   2.869,   2.725,   5.882,   1.346,     1.6
   2.951,   2.855,   5.191,   1.331,   1.887
   2.726,   2.416,   3.506,  0.9936,   1.599
   3.345,    2.51,    3.65,   0.945,   1.743
   4.178,   2.007,   3.337,   1.252,   1.432
   3.115,   2.164,   3.692,  0.9742,   1.709
   2.301,   2.189,   2.911,   1.358,   1.957
    2.12,   1.873,   3.087,   2.215,   2.286
   1.495,    1.84,   2.886,   2.109,   1.384
    1.03,   1.459,   1.753,   1.194,   1.109
  0.8437,   1.781,   2.052,   1.485,   1.505
  0.5405,   1.862,   2.166,   1.299,   1.458
  0.9069,   1.309,   3.409,   1.076,   1.189
   1.415,  0.6927,   2.909,  0.3883,   1.332
   1.923,    0.95,   2.439,  0.6424,   1.387
  0.9688,  0.8846,   1.689,  0.0465,   1.523
  0.6342,   0.839,   1.387,  0.0806,   2.028
  0.7582,  0.8319,  0.8628, 0.02568,   1.664
  0.6449,   1.058,  0.4173,  0.2495,   2.026
  0.4902,  0.8967,  0.4702,  0.1439,   2.043
  0.5892,   1.504,  0.5688,  0.3121,   2.429
  0.8673,   2.246,  0.7041,  0.2071,   2.374
  0.7118,   1.365,  0.3097,  0.1663,   1.142
  0.4435,  0.9147,  0.0615,  0.1466,  0.4974
  0.2151,   0.712,  0.3082,  0.2456,  0.5972
  0.1669,  0.6131, 0.04127,  0.0437,  0.6319
 0.01961,  0.6716,       0, 0.03598,  0.1457
       0,  0.8893,       0,       0,  0.1248
       0,  0.6087,       0,       0,       0
       0,  0.4192,       0,       0,       0
       0,  0.2837,       0,       0,       0
       0,  0.1078,       0,       0,       0
 0.06953, 0.02539,       0,       0,  0.1373
       0, 0.01154,       0,       0,  0.4695
       0, 0.08665,       0,       0,  0.3149
       0,  0.1277,       0,       0,  0.2783
       0,   1.009,       0,0.004294,  0.4831
       0,  0.2759,       0,       0,  0.5875
0.001017,  0.4234,       0,       0,  0.7928
 0.04776,  0.4643,       0,0.006984,    1.69
  0.3628,  0.4799,       0,       0,   1.376
  0.4185,  0.2692,       0,       0,   1.514
   1.086,  0.8759,  0.1192, 0.05346,   1.693
   1.036,   1.055,  0.2266,  0.1791,     1.8
  0.7956,   1.227,  0.1429, 0.07427,   2.231
  0.4913,   1.713,  0.2294,  0.1736,   1.675
  0.5933,    2.05,  0.3401,  0.2498,   1.807
  0.3246,   1.049,  0.4064,  0.1925,   1.658
    0.21,  0.7903,  0.3469,   0.126,   1.325
  0.7691,   0.971,   1.277,  0.1079,  0.8205
   1.116,   1.573,   2.339,  0.7798,   1.396
   1.189,   2.439,   2.148,   1.316,   1.765
   1.436,   2.946,   2.363,     1.8,   2.882
   1.219,    2.65,   2.451,   1.424,   2.308
    0.75,   2.769,   1.334,   1.036,  0.8888
   1.504,   2.573,   1.002,   1.263,   1.523
     2.1,   2.878,   1.353,    1.46,   2.075
   2.252,   1.997,   1.672,    1.75,    1.92
   1.625,   1.708,   1.503,   1.783,   1.838
   1.457,   1.135,   1.407,   1.534,   1.144
   1.421,    1.48,   1.081,   1.661,   1.541
   1.078,  0.7304,   1.041,   1.077,    1.24
  0.8056,  0.2244,  0.7984,  0.6411,  0.6144
   1.024,  0.4149,  0.9038,  0.6085,   1.068
    1.31,  0.6158,    1.21,  0.9752,  0.7055
   1.376,    1.02,   1.118,   1.013,  0.9529
  0.8035,  0.9252,  0.7032,   1.278,   0.779
